LAT,LONG,DMS_LAT,DMS_LONG,FC,DSG,PC,CC1,NT,LC,SHORT_FORM,GENERIC,SORT_NAME_RO,FULL_NAME_RO,FULL_NAME_ND_RO,SORT_NAME_RG,FULL_NAME_RG,FULL_NAME_ND_RG,NOTE,MODIFY_DATE,DISPLAY,NAME_RANK,NAME_LINK,TRANSL_CD
-45.131144,167.373867,45:07:52S,167:22:26E,H,FLLS,,NZ,N,,,,RIBBONFALLS,Ribbon Falls,Ribbon Falls,RIBBONFALLS,Ribbon Falls,Ribbon Falls,,12/08/2016,12345,1,,
-46.575932,169.221223,46:34:33S,169:13:16E,H,FLLS,,NZ,N,,,,KOROPUKUFALLS,Koropuku Falls,Koropuku Falls,KOROPUKUFALLS,Koropuku Falls,Koropuku Falls,,23/08/2016,12345,1,,
-44.024833,169.832028,44:01:29S,169:49:55E,H,FLLS,,NZ,N,,,,MARYWATERFALL,Mary Waterfall,Mary Waterfall,MARYWATERFALL,Mary Waterfall,Mary Waterfall,,08/09/2016,12345,1,,
-43.785056,170.158917,43:47:06S,170:09:32E,H,FLLS,,NZ,N,,,,PARSONSWATERFALL,Parsons Waterfall,Parsons Waterfall,PARSONSWATERFALL,Parsons Waterfall,Parsons Waterfall,,08/09/2016,12345,1,,
-43.62947,170.26311,43:37:46S,170:15:47E,H,FLLS,,NZ,N,,,,BURNETTFALLS,Burnett Falls,Burnett Falls,BURNETTFALLS,Burnett Falls,Burnett Falls,,08/09/2016,12345,1,,
-43.567917,170.378972,43:34:05S,170:22:44E,H,FLLS,,NZ,N,,,,WHISPERINGFALLS,Whispering Falls,Whispering Falls,WHISPERINGFALLS,Whispering Falls,Whispering Falls,,08/09/2016,12345,1,,
-43.563806,170.388417,43:33:50S,170:23:18E,H,FLLS,,NZ,N,,,,SUNSETFALLS,Sunset Falls,Sunset Falls,SUNSETFALLS,Sunset Falls,Sunset Falls,,08/09/2016,12345,1,,
-43.70103,170.144379,43:42:04S,170:08:40E,H,FLLS,,NZ,N,,,,WAKEFIELDFALLS,Wakefield Falls,Wakefield Falls,WAKEFIELDFALLS,Wakefield Falls,Wakefield Falls,,08/09/2016,12345,1,,
-44.704194,167.853361,44:42:15S,167:51:12E,H,FLLS,,NZ,V,,,,GIANTSGATEFALL,Giants Gate Fall,Giants Gate Fall,GIANTSGATEFALL,Giants Gate Fall,Giants Gate Fall,,26/08/2016,12345,,,
-44.704194,167.853361,44:42:15S,167:51:12E,H,FLLS,,NZ,N,,,,GIANTGATEFALLS,Giant Gate Falls,Giant Gate Falls,GIANTGATEFALLS,Giant Gate Falls,Giant Gate Falls,,26/08/2016,12345,1,,
-44.631917,167.771889,44:37:55S,167:46:19E,H,FLLS,,NZ,N,,,,HOANIFALLS,Hoani Falls,Hoani Falls,HOANIFALLS,Hoani Falls,Hoani Falls,,26/08/2016,12345,1,,
-44.631917,167.771889,44:37:55S,167:46:19E,H,FLLS,,NZ,V,,,,HOANIFALL,Hoani Fall,Hoani Fall,HOANIFALL,Hoani Fall,Hoani Fall,,26/08/2016,12345,,,
-43.24238,172.064734,43:14:33S,172:03:53E,H,FLLS,,NZ,N,,,,RYDEFALLS,Ryde Falls,Ryde Falls,RYDEFALLS,Ryde Falls,Ryde Falls,,08/09/2016,12345,1,,
-43.623766,172.603766,43:37:26S,172:36:14E,H,FLLS,,NZ,N,,,,BRICEFALLS,Brice Falls,Brice Falls,BRICEFALLS,Brice Falls,Brice Falls,,08/09/2016,12345,1,,
-42.490902,172.840982,42:29:27S,172:50:28E,H,FLLS,,NZ,N,,,,DOGSTREAMWATERFALL,Dog Stream Waterfall,Dog Stream Waterfall,DOGSTREAMWATERFALL,Dog Stream Waterfall,Dog Stream Waterfall,,08/09/2016,12345,1,,
-43.475722,171.903333,43:28:33S,171:54:12E,H,FLLS,,NZ,N,,,,SELWYNRAPIDS,Selwyn Rapids,Selwyn Rapids,SELWYNRAPIDS,Selwyn Rapids,Selwyn Rapids,,08/09/2016,12345,1,,
-43.624778,171.403611,43:37:29S,171:24:13E,H,FLLS,,NZ,N,,,,SHARPLINFALLS,Sharplin Falls,Sharplin Falls,SHARPLINFALLS,Sharplin Falls,Sharplin Falls,,08/09/2016,12345,1,,
-42.502944,172.379194,42:30:11S,172:22:45E,H,FLLS,,NZ,N,,,,SYLVIAFALLS,Sylvia Falls,Sylvia Falls,SYLVIAFALLS,Sylvia Falls,Sylvia Falls,,08/09/2016,12345,1,,
-44.730861,167.789722,44:43:51S,167:47:23E,H,FLLS,,NZ,V,,,,MACKAYSFALL,Mackays Fall,Mackays Fall,MACKAYSFALL,Mackays Fall,Mackays Fall,,29/08/2016,12345,,,
-44.730861,167.789722,44:43:51S,167:47:23E,H,FLLS,,NZ,N,,,,MACKAYFALLS,Mackay Falls,Mackay Falls,MACKAYFALLS,Mackay Falls,Mackay Falls,,29/08/2016,12345,1,,
-44.617806,167.746306,44:37:04S,167:44:47E,H,FLLS,,NZ,V,,,,MCKENZIEFALL,McKenzie Fall,McKenzie Fall,MCKENZIEFALL,McKenzie Fall,McKenzie Fall,,29/08/2016,12345,,,
-44.617806,167.746306,44:37:04S,167:44:47E,H,FLLS,,NZ,N,,,,MCKENZIEFALLS,McKenzie Falls,McKenzie Falls,MCKENZIEFALLS,McKenzie Falls,McKenzie Falls,,29/08/2016,12345,1,,
-44.827528,167.797417,44:49:39S,167:47:51E,H,FLLS,,NZ,N,,,,SAINTQUINTINFALLS,Saint Quintin Falls,Saint Quintin Falls,SAINTQUINTINFALLS,Saint Quintin Falls,Saint Quintin Falls,,29/08/2016,12345,1,,
-44.827528,167.797417,44:49:39S,167:47:51E,H,FLLS,,NZ,V,,,,SAINTQUINTINSFALL,Saint Quintins Fall,Saint Quintins Fall,SAINTQUINTINSFALL,Saint Quintins Fall,Saint Quintins Fall,,29/08/2016,12345,,,
-42.957861,171.419278,42:57:28S,171:25:09E,H,FLLS,,NZ,N,,,,KILMARNOCKFALLS,Kilmarnock Falls,Kilmarnock Falls,KILMARNOCKFALLS,Kilmarnock Falls,Kilmarnock Falls,,08/09/2016,12345,1,,
-43.001194,171.431611,43:00:04S,171:25:54E,H,FLLS,,NZ,N,,,,GERARDFALLS,Gerard Falls,Gerard Falls,GERARDFALLS,Gerard Falls,Gerard Falls,,08/09/2016,12345,1,,
-42.922972,171.477389,42:55:23S,171:28:39E,H,FLLS,,NZ,N,mri,,,WAIMAKARIRIFALLS,Waimakariri Falls,Waimakariri Falls,WAIMAKARIRIFALLS,Waimakariri Falls,Waimakariri Falls,,08/09/2016,12345,1,,
-44.701417,170.959278,44:42:05S,170:57:33E,H,FLLS,,NZ,N,,,,SANDERSFALLS,Sanders Falls,Sanders Falls,SANDERSFALLS,Sanders Falls,Sanders Falls,,08/09/2016,12345,1,,
-42.932417,171.568278,42:55:57S,171:34:06E,H,FLLS,,NZ,N,,,,DEVILSPUNCHBOWLFALLS,Devils Punchbowl Falls,Devils Punchbowl Falls,DEVILSPUNCHBOWLFALLS,Devils Punchbowl Falls,Devils Punchbowl Falls,,08/09/2016,12345,1,,
-45.306806,167.260222,45:18:25S,167:15:37E,H,FLLS,,NZ,V,,,,BEDIVEREFALL,Bedivere Fall,Bedivere Fall,BEDIVEREFALL,Bedivere Fall,Bedivere Fall,,19/08/2016,12345,,,
-45.306806,167.260222,45:18:25S,167:15:37E,H,FLLS,,NZ,N,,,,BEDIVEREFALLS,Bedivere Falls,Bedivere Falls,BEDIVEREFALLS,Bedivere Falls,Bedivere Falls,,19/08/2016,12345,1,,
-43.883833,171.258444,43:53:02S,171:15:30E,H,FLLS,,NZ,N,,,,ACLANDFALLS,Acland Falls,Acland Falls,ACLANDFALLS,Acland Falls,Acland Falls,,08/09/2016,12345,1,,
-42.917028,171.633861,42:55:01S,171:38:02E,H,FLLS,,NZ,N,,,,KENNEDYFALLS,Kennedy Falls,Kennedy Falls,KENNEDYFALLS,Kennedy Falls,Kennedy Falls,,08/09/2016,12345,1,,
-42.969504,171.71563,42:58:10S,171:42:56E,H,FLLS,,NZ,N,,,,BARRIERFALLS,Barrier Falls,Barrier Falls,BARRIERFALLS,Barrier Falls,Barrier Falls,,08/09/2016,12345,1,,
-42.949639,171.335083,42:56:59S,171:20:06E,H,FLLS,,NZ,N,,,,HAMERFALLS,Hamer Falls,Hamer Falls,HAMERFALLS,Hamer Falls,Hamer Falls,,08/09/2016,12345,1,,
-44.632778,168.453222,44:37:58S,168:27:12E,H,FLLS,,NZ,N,,,,LENNOXFALLS,Lennox Falls,Lennox Falls,LENNOXFALLS,Lennox Falls,Lennox Falls,,22/11/2016,12345,1,,
-46.556194,169.5745,46:33:22S,169:34:28E,H,FLLS,,NZ,N,,,,HELENAFALLS,Helena Falls,Helena Falls,HELENAFALLS,Helena Falls,Helena Falls,,21/11/2016,12345,1,,
-46.519472,169.563361,46:31:10S,169:33:48E,H,FLLS,,NZ,N,mri,,,PURAKAUNUIFALLS,Purakaunui Falls,Purakaunui Falls,PURAKAUNUIFALLS,Purakaunui Falls,Purakaunui Falls,,21/11/2016,12345,1,,
-46.456338,169.29512,46:27:23S,169:17:42E,H,FLLS,,NZ,N,mri,,,PAHAREREFALLS,Paharere Falls,Paharere Falls,PAHAREREFALLS,Paharere Falls,Paharere Falls,,21/11/2016,12345,1,,
-44.845028,168.685222,44:50:42S,168:41:07E,H,FLLS,,NZ,N,,,,BRIDALVEILFALLS,Bridal Veil Falls,Bridal Veil Falls,BRIDALVEILFALLS,Bridal Veil Falls,Bridal Veil Falls,,21/11/2016,12345,1,,
-44.505444,168.681111,44:30:20S,168:40:52E,H,FLLS,,NZ,N,,,,BRIDESVEILWATERFALL,Brides Veil Waterfall,Brides Veil Waterfall,BRIDESVEILWATERFALL,Brides Veil Waterfall,Brides Veil Waterfall,,21/11/2016,12345,1,,
-46.563278,169.2595,46:33:48S,169:15:34E,H,FLLS,,NZ,N,,,,MASONSAPRONFALLS,Masons Apron Falls,Masons Apron Falls,MASONSAPRONFALLS,Masons Apron Falls,Masons Apron Falls,,21/11/2016,12345,1,,
-44.722588,168.263823,44:43:21S,168:15:50E,H,FLLS,,NZ,N,,,,DOUBLEBARRELFALLS,Double Barrel Falls,Double Barrel Falls,DOUBLEBARRELFALLS,Double Barrel Falls,Double Barrel Falls,,21/11/2016,12345,1,,
-44.701167,168.245194,44:42:04S,168:14:43E,H,FLLS,,NZ,N,,,,BRIDALVEILFALLS,Bridal Veil Falls,Bridal Veil Falls,BRIDALVEILFALLS,Bridal Veil Falls,Bridal Veil Falls,,21/11/2016,12345,1,,
-46.503028,169.489278,46:30:11S,169:29:21E,H,FLLS,,NZ,N,mri,,,MATAIFALLS,Matai Falls,Matai Falls,MATAIFALLS,Matai Falls,Matai Falls,,21/11/2016,12345,1,,
-44.723444,168.190917,44:43:24S,168:11:27E,H,FLLS,,NZ,N,,,,ROUTEBURNFALLS,Routeburn Falls,Routeburn Falls,ROUTEBURNFALLS,Routeburn Falls,Routeburn Falls,,21/11/2016,12345,1,,
-44.650583,168.92675,44:39:02S,168:55:36E,H,FLLS,,NZ,N,,,,TWINFALLS,Twin Falls,Twin Falls,TWINFALLS,Twin Falls,Twin Falls,,21/11/2016,12345,1,,
-44.48275,168.62725,44:28:58S,168:37:38E,H,FLLS,,NZ,N,,,,HEADSLEAP,Heads Leap,Heads Leap,HEADSLEAP,Heads Leap,Heads Leap,,21/11/2016,12345,1,,
-44.65132,168.575775,44:39:05S,168:34:33E,H,FLLS,,NZ,N,,,,ALEXANDERMCKAYFALLS,Alexander McKay Falls,Alexander McKay Falls,ALEXANDERMCKAYFALLS,Alexander McKay Falls,Alexander McKay Falls,,21/11/2016,12345,1,,
-46.4795,169.399889,46:28:46S,169:24:00E,H,FLLS,,NZ,N,,,,MACLENNANFALLS,Maclennan Falls,Maclennan Falls,MACLENNANFALLS,Maclennan Falls,Maclennan Falls,,21/11/2016,12345,1,,
-44.412642,168.836302,44:24:46S,168:50:11E,H,FLLS,,NZ,N,,,,HESTERPINNEYFALLS,Hester Pinney Falls,Hester Pinney Falls,HESTERPINNEYFALLS,Hester Pinney Falls,Hester Pinney Falls,,21/11/2016,12345,1,,
-44.412642,168.836302,44:24:46S,168:50:11E,H,FLLS,,NZ,V,,,,HESTORPINNEYFALLS,Hestor Pinney Falls,Hestor Pinney Falls,HESTORPINNEYFALLS,Hestor Pinney Falls,Hestor Pinney Falls,,21/11/2016,12345,,,
-46.564583,169.24775,46:33:52S,169:14:52E,H,FLLS,,NZ,N,,,,BRIDESVEILORHAIRORAFALLS,Brides Veil or Hairora Falls,Brides Veil or Hairora Falls,BRIDESVEILORHAIRORAFALLS,Brides Veil or Hairora Falls,Brides Veil or Hairora Falls,,21/11/2016,12345,1,,
-46.333389,169.643667,46:20:00S,169:38:37E,H,FLLS,,NZ,N,,,,ROSCOEFALLS,Roscoe Falls,Roscoe Falls,ROSCOEFALLS,Roscoe Falls,Roscoe Falls,,21/11/2016,12345,1,,
-46.571296,169.349933,46:34:17S,169:21:00E,H,FLLS,,NZ,N,,,,MCLEANFALLS,McLean Falls,McLean Falls,MCLEANFALLS,McLean Falls,McLean Falls,,21/11/2016,12345,1,,
-44.50825,168.770056,44:30:30S,168:46:12E,H,FLLS,,NZ,N,,,,WISHBONEFALLS,Wishbone Falls,Wishbone Falls,WISHBONEFALLS,Wishbone Falls,Wishbone Falls,,21/11/2016,12345,1,,
-44.408892,168.769349,44:24:32S,168:46:10E,H,FLLS,,NZ,N,,,,TURNBULLTHOMSONFALLS,Turnbull Thomson Falls,Turnbull Thomson Falls,TURNBULLTHOMSONFALLS,Turnbull Thomson Falls,Turnbull Thomson Falls,,21/11/2016,12345,1,,
-44.678,168.468778,44:40:41S,168:28:08E,H,FLLS,,NZ,N,,,,FORDSFALL,Fords Fall,Fords Fall,FORDSFALL,Fords Fall,Fords Fall,,21/11/2016,12345,1,,
-44.13425,169.339611,44:08:03S,169:20:23E,H,FLLS,,NZ,N,,,,STEWARTFALLS,Stewart Falls,Stewart Falls,STEWARTFALLS,Stewart Falls,Stewart Falls,,21/11/2016,12345,1,,
-46.470096,169.337372,46:28:12S,169:20:15E,H,FLLS,,NZ,N,,,,LECKIEFALLS,Leckie Falls,Leckie Falls,LECKIEFALLS,Leckie Falls,Leckie Falls,,21/11/2016,12345,1,,
-46.450667,169.608528,46:27:02S,169:36:31E,H,FLLS,,NZ,N,,,,BARRSFALLS,Barrs Falls,Barrs Falls,BARRSFALLS,Barrs Falls,Barrs Falls,,21/11/2016,12345,1,,
-46.534666,169.265394,46:32:05S,169:15:55E,H,FLLS,,NZ,N,mri,,,TAWHITIFALLS,Tawhiti Falls,Tawhiti Falls,TAWHITIFALLS,Tawhiti Falls,Tawhiti Falls,,21/11/2016,12345,1,,
-44.642308,168.406128,44:38:32S,168:24:22E,H,FLLS,,NZ,N,,,,GILKISONFALLS,Gilkison Falls,Gilkison Falls,GILKISONFALLS,Gilkison Falls,Gilkison Falls,,21/11/2016,12345,1,,
-42.842417,171.168167,42:50:33S,171:10:05E,H,FLLS,,NZ,N,,,,DOROTHYFALLS,Dorothy Falls,Dorothy Falls,DOROTHYFALLS,Dorothy Falls,Dorothy Falls,,30/12/2016,12345,1,,
-41.395716,172.369973,41:23:45S,172:22:12E,H,FLLS,,NZ,N,,,,SAXONFALLS,Saxon Falls,Saxon Falls,SAXONFALLS,Saxon Falls,Saxon Falls,,30/12/2016,12345,1,,
-41.942389,172.888222,41:56:33S,172:53:18E,H,FLLS,,NZ,N,,,,SAINTRONANSWELL,Saint Ronans Well,Saint Ronans Well,SAINTRONANSWELL,Saint Ronans Well,Saint Ronans Well,,13/12/2016,12345,1,,
-42.495583,171.8185,42:29:44S,171:49:07E,H,FLLS,,NZ,N,,,,NORTHFALLS,North Falls,North Falls,NORTHFALLS,North Falls,North Falls,,30/12/2016,12345,1,,
-42.518139,171.814806,42:31:05S,171:48:53E,H,FLLS,,NZ,N,mri,,,KOPARAFALLS,Kopara Falls,Kopara Falls,KOPARAFALLS,Kopara Falls,Kopara Falls,,30/12/2016,12345,1,,
-42.542278,172.051222,42:32:32S,172:03:04E,H,FLLS,,NZ,N,,,,ETHELFALLS,Ethel Falls,Ethel Falls,ETHELFALLS,Ethel Falls,Ethel Falls,,30/12/2016,12345,1,,
-44.078556,169.387222,44:04:43S,169:23:14E,H,FLLS,,NZ,N,,,,FANTAILFALLS,Fantail Falls,Fantail Falls,FANTAILFALLS,Fantail Falls,Fantail Falls,,30/12/2016,12345,1,,
-44.381667,168.616722,44:22:54S,168:37:00E,H,FLLS,,NZ,N,,,,BENMOREFALLS,Benmore Falls,Benmore Falls,BENMOREFALLS,Benmore Falls,Benmore Falls,,30/12/2016,12345,1,,
-44.080139,169.370889,44:04:49S,169:22:15E,H,FLLS,,NZ,N,,,,TOPSYFALLS,Topsy Falls,Topsy Falls,TOPSYFALLS,Topsy Falls,Topsy Falls,,30/12/2016,12345,1,,
-44.106667,168.930028,44:06:24S,168:55:48E,H,FLLS,,NZ,N,,,,EMILYFALLS,Emily Falls,Emily Falls,EMILYFALLS,Emily Falls,Emily Falls,,30/12/2016,12345,1,,
-44.144333,168.578556,44:08:40S,168:34:43E,H,FLLS,,NZ,N,,,,IDAFALLS,Ida Falls,Ida Falls,IDAFALLS,Ida Falls,Ida Falls,,30/12/2016,12345,1,,
-43.127722,170.973083,43:07:40S,170:58:23E,H,FLLS,,NZ,N,,,,PRICEFALLS,Price Falls,Price Falls,PRICEFALLS,Price Falls,Price Falls,,30/12/2016,12345,1,,
-43.622237,169.91392,43:37:20S,169:54:50E,H,FLLS,,NZ,N,,,,THEPUNCHBOWL,The Punchbowl,The Punchbowl,THEPUNCHBOWL,The Punchbowl,The Punchbowl,,30/12/2016,12345,1,,
-44.16875,168.562111,44:10:07S,168:33:44E,H,FLLS,,NZ,N,,,,ARCHFALLS,Arch Falls,Arch Falls,ARCHFALLS,Arch Falls,Arch Falls,,30/12/2016,12345,1,,
-44.157083,168.553667,44:09:25S,168:33:13E,H,FLLS,,NZ,N,,,,MACFALLS,Mac Falls,Mac Falls,MACFALLS,Mac Falls,Mac Falls,,30/12/2016,12345,1,,
-44.027333,169.328528,44:01:38S,169:19:43E,H,FLLS,,NZ,N,,,,CHURNRAPIDS,Churn Rapids,Churn Rapids,CHURNRAPIDS,Churn Rapids,Churn Rapids,,30/12/2016,12345,1,,
-44.118639,168.868917,44:07:07S,168:52:08E,H,FLLS,,NZ,N,,,,CARRIEFALLS,Carrie Falls,Carrie Falls,CARRIEFALLS,Carrie Falls,Carrie Falls,,30/12/2016,12345,1,,
-44.080472,168.867528,44:04:50S,168:52:03E,H,FLLS,,NZ,N,,,,HINDLEYFALLS,Hindley Falls,Hindley Falls,HINDLEYFALLS,Hindley Falls,Hindley Falls,,30/12/2016,12345,1,,
-44.357266,168.518143,44:21:26S,168:31:05E,H,FLLS,,NZ,N,,,,PAULINFALLS,Paulin Falls,Paulin Falls,PAULINFALLS,Paulin Falls,Paulin Falls,,30/12/2016,12345,1,,
-42.898722,170.940139,42:53:55S,170:56:25E,H,FLLS,,NZ,N,,,,TARLETONFALLS,Tarleton Falls,Tarleton Falls,TARLETONFALLS,Tarleton Falls,Tarleton Falls,,30/12/2016,12345,1,,
-43.689811,169.82108,43:41:23S,169:49:16E,H,FLLS,,NZ,N,,,,WHITEROSEFALLS,White Rose Falls,White Rose Falls,WHITEROSEFALLS,White Rose Falls,White Rose Falls,,30/12/2016,12345,1,,
-43.681962,169.820771,43:40:55S,169:49:15E,H,FLLS,,NZ,N,,,,GORDONFALLS,Gordon Falls,Gordon Falls,GORDONFALLS,Gordon Falls,Gordon Falls,,30/12/2016,12345,1,,
-44.103056,168.810194,44:06:11S,168:48:37E,H,FLLS,,NZ,N,,,,OVERSHOTWATERFALL,Overshot Waterfall,Overshot Waterfall,OVERSHOTWATERFALL,Overshot Waterfall,Overshot Waterfall,,30/12/2016,12345,1,,
-44.364083,168.436472,44:21:51S,168:26:11E,H,FLLS,,NZ,N,,,,TOPSEYFALLS,Topsey Falls,Topsey Falls,TOPSEYFALLS,Topsey Falls,Topsey Falls,,30/12/2016,12345,1,,
-43.953365,169.246091,43:57:12S,169:14:46E,H,FLLS,,NZ,N,,,,ORMANFALLS,Orman Falls,Orman Falls,ORMANFALLS,Orman Falls,Orman Falls,,30/12/2016,12345,1,,
-44.111167,168.795944,44:06:40S,168:47:45E,H,FLLS,,NZ,N,,,,QUAKINGWATERFALL,Quaking Waterfall,Quaking Waterfall,QUAKINGWATERFALL,Quaking Waterfall,Quaking Waterfall,,30/12/2016,12345,1,,
-43.458361,170.156556,43:27:30S,170:09:24E,H,FLLS,,NZ,N,,,,UNSERFRITZFALLS,Unser Fritz Falls,Unser Fritz Falls,UNSERFRITZFALLS,Unser Fritz Falls,Unser Fritz Falls,,30/12/2016,12345,1,,
-44.292861,168.770472,44:17:34S,168:46:14E,H,FLLS,,NZ,N,,,,THRESAFALLS,Thresa Falls,Thresa Falls,THRESAFALLS,Thresa Falls,Thresa Falls,,30/12/2016,12345,1,,
-44.268867,168.385489,44:16:08S,168:23:08E,H,FLLS,,NZ,N,,,,DURWARDSFALLS,Durwards Falls,Durwards Falls,DURWARDSFALLS,Durwards Falls,Durwards Falls,,30/12/2016,12345,1,,
-43.810113,169.718254,43:48:36S,169:43:06E,H,FLLS,,NZ,N,,,,EYETOOTHFALLS,Eye Tooth Falls,Eye Tooth Falls,EYETOOTHFALLS,Eye Tooth Falls,Eye Tooth Falls,,30/12/2016,12345,1,,
-43.12099,170.838583,43:07:16S,170:50:19E,H,FLLS,,NZ,N,,,,MICHELEFALLS,Michele Falls,Michele Falls,MICHELEFALLS,Michele Falls,Michele Falls,,30/12/2016,12345,1,,
-43.977111,169.176111,43:58:38S,169:10:34E,H,FLLS,,NZ,N,,,,DANCINGFALLS,Dancing Falls,Dancing Falls,DANCINGFALLS,Dancing Falls,Dancing Falls,,30/12/2016,12345,1,,
-43.776583,169.605118,43:46:36S,169:36:18E,H,FLLS,,NZ,N,,,,MIRAGEFALLS,Mirage Falls,Mirage Falls,MIRAGEFALLS,Mirage Falls,Mirage Falls,,30/12/2016,12345,1,,
-43.980306,169.138806,43:58:49S,169:08:20E,H,FLLS,,NZ,N,,,,STRATAFALLS,Strata Falls,Strata Falls,STRATAFALLS,Strata Falls,Strata Falls,,30/12/2016,12345,1,,
-44.260111,168.680806,44:15:36S,168:40:51E,H,FLLS,,NZ,N,,,,GORGERAPIDS,Gorge Rapids,Gorge Rapids,GORGERAPIDS,Gorge Rapids,Gorge Rapids,,30/12/2016,12345,1,,
-44.3488,168.6689,44:20:56S,168:40:08E,H,FLLS,,NZ,N,,,,THECOMPANIONLADDERRAPIDS,The Companion Ladder Rapids,The Companion Ladder Rapids,THECOMPANIONLADDERRAPIDS,The Companion Ladder Rapids,The Companion Ladder Rapids,,11/01/2017,12345,1,,
-43.096669,170.810782,43:05:48S,170:48:39E,H,FLLS,,NZ,N,,,,ISOBELFALLS,Isobel Falls,Isobel Falls,ISOBELFALLS,Isobel Falls,Isobel Falls,,30/12/2016,12345,1,,
-40.91156,172.974616,40:54:42S,172:58:29E,H,FLLS,,NZ,N,,,,JENKINSFALLS,Jenkins Falls,Jenkins Falls,JENKINSFALLS,Jenkins Falls,Jenkins Falls,,02/02/2017,12345,1,,
-40.938021,173.03651,40:56:17S,173:02:11E,H,FLLS,,NZ,N,,,,CASCADEFALLS,Cascade Falls,Cascade Falls,CASCADEFALLS,Cascade Falls,Cascade Falls,,02/02/2017,12345,1,,
-41.860444,172.254,41:51:38S,172:15:14E,H,FLLS,,NZ,N,mri,,,MARUIAFALLS,Maruia Falls,Maruia Falls,MARUIAFALLS,Maruia Falls,Maruia Falls,,02/02/2017,12345,1,,
-41.989167,172.749222,41:59:21S,172:44:57E,H,FLLS,,NZ,N,,,,TRAVERSFALLS,Travers Falls,Travers Falls,TRAVERSFALLS,Travers Falls,Travers Falls,,02/02/2017,12345,1,,
-41.775028,172.186833,41:46:30S,172:11:13E,H,FLLS,,NZ,N,mri,,,ARIKIFALLS,Ariki Falls,Ariki Falls,ARIKIFALLS,Ariki Falls,Ariki Falls,,02/02/2017,12345,1,,
-40.849195,172.92787,40:50:57S,172:55:40E,H,FLLS,,NZ,N,mri,,,WAINUIFALLS,Wainui Falls,Wainui Falls,WAINUIFALLS,Wainui Falls,Wainui Falls,,02/02/2017,12345,1,,
-41.84875,172.819917,41:50:56S,172:49:12E,H,FLLS,,NZ,N,,,,WHISKYFALLS,Whisky Falls,Whisky Falls,WHISKYFALLS,Whisky Falls,Whisky Falls,,02/02/2017,12345,1,,
-40.813972,175.460639,40:48:50S,175:27:38E,H,FLLS,,NZ,N,,,,MITREFALLS,Mitre Falls,Mitre Falls,MITREFALLS,Mitre Falls,Mitre Falls,,23/01/2017,12345,1,,
-39.143722,175.499139,39:08:37S,175:29:57E,H,FLLS,,NZ,N,,,,MATARIKIFALLS,Matariki Falls,Matariki Falls,MATARIKIFALLS,Matariki Falls,Matariki Falls,,27/02/2017,12,1,,
-39.357722,175.502806,39:21:28S,175:30:10E,H,FLLS,,NZ,N,,,,SIGLEYFALLS,Sigley Falls,Sigley Falls,SIGLEYFALLS,Sigley Falls,Sigley Falls,,27/02/2017,12,1,,
-39.3311,175.5102,39:19:52S,175:30:37E,H,FLLS,,NZ,N,,,,WAITONGAFALLS,Waitonga Falls,Waitonga Falls,WAITONGAFALLS,Waitonga Falls,Waitonga Falls,,27/02/2017,12,1,,
-39.172444,175.515306,39:10:21S,175:30:55E,H,FLLS,,NZ,N,,,,TAWHAIFALLS,Tawhai Falls,Tawhai Falls,TAWHAIFALLS,Tawhai Falls,Tawhai Falls,,27/02/2017,12,1,,
-38.590752,175.525686,38:35:27S,175:31:32E,H,FLLS,,NZ,N,,,,WILTONFALLS,Wilton Falls,Wilton Falls,WILTONFALLS,Wilton Falls,Wilton Falls,,27/02/2017,12,1,,
-40.677944,175.528361,40:40:41S,175:31:42E,H,FLLS,,NZ,N,,,,RUAPAEFALLS,Ruapae Falls,Ruapae Falls,RUAPAEFALLS,Ruapae Falls,Ruapae Falls,,27/02/2017,12,1,,
-39.213556,175.530583,39:12:49S,175:31:50E,H,FLLS,,NZ,N,,,,PUNARUKUFALLS,Punaruku Falls,Punaruku Falls,PUNARUKUFALLS,Punaruku Falls,Punaruku Falls,,27/02/2017,12,1,,
-40.718611,175.402167,40:43:07S,175:24:08E,H,FLLS,,NZ,N,,,,DOWLINGFALLS,Dowling Falls,Dowling Falls,DOWLINGFALLS,Dowling Falls,Dowling Falls,,27/02/2017,12,1,,
-39.088806,175.555111,39:05:20S,175:33:18E,H,FLLS,,NZ,N,,,,MANGATEPOPOFALLS,Mangatepopo Falls,Mangatepopo Falls,MANGATEPOPOFALLS,Mangatepopo Falls,Mangatepopo Falls,,27/02/2017,12,1,,
-39.197389,175.558778,39:11:51S,175:33:32E,H,FLLS,,NZ,N,,,,TARANAKIFALLS,Taranaki Falls,Taranaki Falls,TARANAKIFALLS,Taranaki Falls,Taranaki Falls,,27/02/2017,12,1,,
-39.626056,175.308111,39:37:34S,175:18:29E,H,FLLS,,NZ,N,,,,RAUKAWAFALLS,Raukawa Falls,Raukawa Falls,RAUKAWAFALLS,Raukawa Falls,Raukawa Falls,,27/02/2017,12,1,,
-39.294222,175.459833,39:17:39S,175:27:35E,H,FLLS,,NZ,N,,,,COCHEFALLS,Coche Falls,Coche Falls,COCHEFALLS,Coche Falls,Coche Falls,,27/02/2017,12,1,,
